year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central
2016,Q4,770000.0,1330000.0,205000.0,15.0,40000.0,0.6428571428571428,0.5929203539823009,1.8235294117647058,0.9262295081967212,0.8983050847457626,0.1875,2016-10-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020,Q1,13000.0,17000.0,1400.0,8.0,2700.0,-0.4047619047619047,0.3982300884955753,2.2941176470588234,0.0,0.35593220338983056,0.6625000000000001,2020-01-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,Q1,97000.0,108000.0,4800.0,4.0,9000.0,-0.05158730158730161,0.30088495575221247,2.6470588235294117,1.8114754098360657,-0.5084745762711864,0.0,2020-01-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,Q4,7000.0,7000.0,1600.0,23.0,1100.0,0.8134920634920635,-0.5929203539823009,1.588235294117647,0.0,-0.5932203389830508,-0.6125,2016-10-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,Q2,7000.0,7000.0,390.0,6.0,2100.0,-0.29761904761904756,0.8761061946902654,-0.17647058823529413,-0.36885245901639346,0.5423728813559322,-0.4125,2018-04-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016,Q1,22000.0,23000.0,2900.0,13.0,530.0,-0.14682539682539678,-0.4867256637168142,-0.23529411764705882,1.4344262295081969,0.7627118644067797,1.6625,2016-01-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,Q3,46000.0,47000.0,3700.0,8.0,880.0,-0.4206349206349206,-0.03539823008849561,-0.41176470588235287,0.5983606557377049,0.8305084745762711,-0.6375,2017-07-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015,Q2,7500.0,7500.0,860.0,12.0,1900.0,-0.3571428571428571,3.1415929203539825,0.0,-0.1885245901639345,-0.18644067796610161,0.3374999999999999,2015-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2015,Q3,14000.0,14000.0,1200.0,9.0,700.0,-0.5793650793650793,0.415929203539823,0.3529411764705882,-0.23770491803278693,-0.37288135593220334,-0.3375,2015-07-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018,Q2,15500.0,19500.0,1100.0,6.0,6000.0,0.22222222222222227,0.8141592920353983,0.11764705882352944,-0.2213114754098361,-0.45762711864406774,-0.21250000000000002,2018-04-01,33,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020,Q2,9500.0,220000.0,4600.0,2.0,10000.0,1.0952380952380951,3.4867256637168142,0.8823529411764705,0.0,8.169491525423728,0.6375,2020-04-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,Q1,1350000.0,1710000.0,230000.0,13.0,240000.0,-0.13095238095238096,-0.08849557522123895,0.9411764705882353,0.3032786885245901,0.1694915254237288,0.36250000000000004,2020-01-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020,Q1,60000.0,60000.0,7000.0,12.0,10000.0,-0.6984126984126984,-0.5752212389380531,0.0,0.0,0.0,-0.5125,2020-01-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020,Q3,138000.0,139000.0,8500.0,6.0,6500.0,0.43253968253968256,-0.43362831858407086,-0.2647058823529412,0.0,0.7288135593220338,-0.3875,2020-07-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,Q1,9000.0,9000.0,1700.0,19.0,180.0,-0.23809523809523808,0.008849557522123862,-0.47058823529411764,0.04098360655737705,0.983050847457627,2.0375,2016-01-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021,Q2,2000.0,18000.0,1100.0,6.0,430.0,-0.46031746031746024,0.0,0.0,0.0,-0.47457627118644063,0.0,2021-04-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,Q1,16000.0,23000.0,2500.0,11.0,3700.0,0.35714285714285726,0.9203539823008849,-0.47058823529411764,-0.319672131147541,0.4915254237288136,0.2875,2017-01-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,Q2,3100.0,6000.0,1000.0,17.0,400.0,-0.9007936507936507,0.0,0.0,0.0,0.0,0.0,2020-04-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,Q3,51000.0,60000.0,7000.0,12.0,2600.0,0.5476190476190476,1.690265486725664,0.0,-0.3032786885245902,0.8983050847457626,-0.5125,2016-07-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,Q4,15500.0,15500.0,1200.0,8.0,330.0,-0.2698412698412698,-0.017699115044247805,0.7647058823529412,0.15573770491803282,-0.1694915254237288,0.0,2017-10-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018,Q1,23000.0,29000.0,390.0,1.0,250.0,-0.845238095238095,-0.6106194690265487,0.0,0.0,-0.6440677966101694,-0.6625,2018-01-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,Q2,7500.0,8000.0,440.0,6.0,1800.0,1.6944444444444444,2.3982300884955756,6.529411764705881,4.811475409836065,4.169491525423728,2.8875,2020-04-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017,Q1,7000.0,7500.0,1200.0,16.0,400.0,-0.361111111111111,0.7433628318584072,-0.38235294117647056,-0.12295081967213116,0.18644067796610178,0.6125,2017-01-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018,Q2,7000.0,7000.0,390.0,6.0,1800.0,-0.5515873015873015,0.5486725663716814,-0.2941176470588235,-0.319672131147541,0.6779661016949153,-0.03749999999999998,2018-04-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,Q4,8000.0,8000.0,270.0,3.0,30.0,-0.6230158730158729,0.0,-0.38235294117647056,0.0,-0.6271186440677965,0.0,2020-10-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020,Q1,15000.0,24000.0,2500.0,10.0,2600.0,0.3968253968253969,0.008849557522123862,0.8823529411764705,-0.4672131147540984,-0.4915254237288135,0.5874999999999999,2020-01-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q3,134000.0,138000.0,17000.0,12.0,27000.0,0.6230158730158729,0.9203539823008849,2.176470588235294,0.5655737704918034,0.22033898305084743,1.2625,2018-07-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017,Q1,6000.0,6000.0,490.0,8.0,10.0,-0.3730158730158729,-0.5575221238938054,-0.4411764705882352,-0.5491803278688525,-0.5932203389830508,-0.5375,2017-01-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020,Q2,24000.0,27000.0,1000.0,4.0,6000.0,0.06349206349206354,-0.38053097345132747,-0.11764705882352944,-0.516393442622951,-0.15254237288135591,-0.3625,2020-04-01,33,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017,Q2,11500.0,12000.0,1200.0,10.0,3600.0,-0.5714285714285713,-0.23893805309734517,-0.3235294117647059,-0.07377049180327873,0.22033898305084743,-0.3125,2017-04-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,Q1,26000.0,26000.0,550.0,2.0,9500.0,-0.5476190476190476,-0.5309734513274337,0.0,-0.5491803278688525,-0.6440677966101694,-0.6125,2017-01-01,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018,Q1,3700.0,3700.0,950.0,26.0,500.0,1.4801587301587298,1.1769911504424782,-0.23529411764705882,0.13934426229508193,3.9999999999999996,1.5875,2018-01-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,Q3,34000.0,38000.0,1800.0,5.0,1100.0,0.9285714285714286,1.9823008849557522,0.6176470588235292,0.4672131147540983,0.03389830508474579,0.0,2020-07-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018,Q2,16500.0,26000.0,2300.0,9.0,9500.0,0.6785714285714284,0.0,3.323529411764705,0.04098360655737705,0.0,-0.5875,2018-04-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,Q1,4500.0,13000.0,670.0,5.0,4000.0,-0.19444444444444436,0.0,0.0,0.0,1.1016949152542375,-0.08750000000000002,2020-01-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,Q4,125000.0,145000.0,21000.0,14.0,4300.0,1.234126984126984,0.7168141592920354,3.0882352941176467,1.9426229508196724,-0.11864406779661012,0.4624999999999999,2017-10-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017,Q2,7500.0,7500.0,370.0,5.0,4100.0,-0.5595238095238094,-0.47787610619469034,0.0,-0.5000000000000001,-0.10169491525423723,-0.2875,2017-04-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,Q4,16500.0,22000.0,2500.0,11.0,200.0,0.4761904761904763,0.6194690265486726,0.0,0.27049180327868844,-0.6271186440677965,-0.21250000000000002,2020-10-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2016,Q2,18500.0,78000.0,5500.0,7.0,17500.0,-0.09126984126984129,-0.2920353982300885,3.2352941176470584,1.4999999999999998,1.7966101694915255,1.9375,2016-04-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,Q1,16500.0,60000.0,11500.0,19.0,7500.0,-0.4523809523809523,-0.3451327433628319,-0.20588235294117643,-0.3032786885245902,0.6779661016949153,0.4624999999999999,2015-01-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020,Q2,360000.0,385000.0,25000.0,6.0,75000.0,0.17857142857142855,0.06194690265486728,0.44117647058823517,0.18852459016393436,0.23728813559322037,0.7625,2020-04-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,Q3,13000.0,13000.0,930.0,7.0,420.0,-0.46825396825396814,-0.0973451327433628,-0.41176470588235287,0.07377049180327865,-0.0847457627118644,-0.1875,2017-07-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,Q2,75000.0,111000.0,7000.0,6.0,30000.0,-0.17460317460317454,-0.1769911504424779,0.7058823529411765,0.6639344262295082,-0.11864406779661012,-0.5875,2017-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018,Q3,52000.0,54000.0,6500.0,12.0,8500.0,-0.9007936507936507,-0.5575221238938054,-0.3235294117647059,-0.516393442622951,-0.23728813559322032,-0.4375,2018-07-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018,Q3,2100.0,2100.0,370.0,18.0,20.0,-0.49999999999999994,-0.584070796460177,0.0,0.0,0.0,-0.6125,2018-07-01,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,Q4,17000.0,17000.0,1100.0,6.0,750.0,0.9960317460317458,3.20353982300885,3.9999999999999996,-0.23770491803278693,-0.3389830508474576,3.5374999999999996,2020-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2015,Q2,105000.0,127000.0,5000.0,4.0,15000.0,0.9126984126984128,-0.6017699115044248,0.11764705882352944,-0.23770491803278693,-0.18644067796610161,-0.5625,2015-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,Q2,25000.0,41000.0,1300.0,3.0,16000.0,-0.15873015873015872,-0.42477876106194695,0.11764705882352944,-0.2213114754098361,0.8135593220338982,-0.6625,2017-04-01,27,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018,Q2,131000.0,137000.0,18000.0,13.0,35000.0,0.9563492063492062,1.1858407079646018,0.17647058823529407,3.975409836065574,0.288135593220339,1.1125,2018-04-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q2,1900.0,4300.0,50.0,1.0,1700.0,0.0,0.0,0.0,1.450819672131148,-0.6610169491525423,-0.6375,2018-04-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,Q1,16000.0,23000.0,2500.0,11.0,3700.0,0.35714285714285726,0.9203539823008849,-0.47058823529411764,-0.319672131147541,0.4915254237288136,0.2875,2017-01-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q2,7000.0,8500.0,650.0,8.0,1700.0,2.0555555555555554,5.52212389380531,-0.3235294117647059,1.8278688524590163,0.5932203389830508,1.0125,2018-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021,Q2,5500.0,5500.0,540.0,10.0,80.0,1.543650793650793,0.0,-0.49999999999999994,-0.15573770491803282,0.0,0.0,2021-04-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,Q2,50000.0,114000.0,3100.0,3.0,5000.0,-0.5992063492063491,0.0,-0.3235294117647059,-0.40163934426229514,-0.5084745762711864,-0.5875,2020-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,Q4,42000.0,42000.0,7500.0,18.0,80.0,0.035714285714285796,-0.32743362831858414,0.676470588235294,-0.2213114754098361,0.0,2.1875,2017-10-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017,Q4,88000.0,88000.0,11500.0,13.0,990.0,1.115079365079365,0.584070796460177,1.0294117647058822,3.303278688524591,-0.47457627118644063,-0.1875,2017-10-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020,Q2,141000.0,143000.0,10000.0,7.0,19500.0,0.9325396825396826,1.168141592920354,1.5588235294117645,-0.07377049180327873,0.6440677966101694,2.7625,2020-04-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017,Q3,35000.0,35000.0,6500.0,19.0,5500.0,0.5873015873015872,-0.6106194690265487,-0.38235294117647056,2.1721311475409837,1.9661016949152543,1.5875,2017-07-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,Q3,4400.0,4400.0,510.0,12.0,80.0,-0.14682539682539678,1.4159292035398232,2.4117647058823524,0.057377049180327815,0.06779661016949158,-0.1875,2017-07-01,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,Q4,67000.0,73000.0,9000.0,12.0,210.0,0.17857142857142855,-0.256637168141593,0.0,0.10655737704918025,-0.18644067796610161,0.23750000000000004,2015-10-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018,Q4,99000.0,159000.0,15000.0,9.0,9000.0,-0.04761904761904759,0.08849557522123895,1.8235294117647058,0.9426229508196721,0.7288135593220338,0.0,2018-10-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,Q2,14000.0,16500.0,1700.0,10.0,6000.0,-0.5992063492063491,-0.42477876106194695,-0.35294117647058826,2.434426229508197,-0.23728813559322032,-0.3375,2016-04-01,30,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,Q2,22000.0,22000.0,2600.0,12.0,12500.0,1.2976190476190477,0.7876106194690267,5.26470588235294,1.4672131147540983,2.7288135593220333,-0.5125,2017-04-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Q1,295000.0,305000.0,30000.0,10.0,41000.0,0.09126984126984129,0.6371681415929203,1.088235294117647,0.3032786885245901,0.7457627118644067,2.0375,2020-01-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
